#Raman_shift/cm-1          I_tot                 I_e                   I_h
  1385.1        2.699550717112E-008   3.220319390986E-007   1.668268939979E-007
  1385.2        2.703048034013E-008   3.224494358347E-007   1.670432377786E-007
  1385.3        2.706552175833E-008   3.228677472738E-007   1.672600037260E-007
  1385.4        2.710063160314E-008   3.232868755335E-007   1.674771929376E-007
  1385.5        2.713581005251E-008   3.237068227382E-007   1.676948065142E-007
  1385.6        2.717105728501E-008   3.241275910194E-007   1.679128455601E-007
  1385.7        2.720637347976E-008   3.245491825153E-007   1.681313111836E-007
  1385.8        2.724175881647E-008   3.249715993712E-007   1.683502044962E-007
  1385.9        2.727721347545E-008   3.253948437394E-007   1.685695266132E-007
  1386.0        2.731273763757E-008   3.258189177792E-007   1.687892786535E-007
  1386.1        2.734833148432E-008   3.262438236568E-007   1.690094617397E-007
  1386.2        2.738399519776E-008   3.266695635457E-007   1.692300769979E-007
  1386.3        2.741972896055E-008   3.270961396262E-007   1.694511255580E-007
  1386.4        2.745553295595E-008   3.275235540860E-007   1.696726085536E-007
  1386.5        2.749140736782E-008   3.279518091198E-007   1.698945271221E-007
  1386.6        2.752735238061E-008   3.283809069295E-007   1.701168824043E-007
  1386.7        2.756336817938E-008   3.288108497243E-007   1.703396755451E-007
  1386.8        2.759945494980E-008   3.292416397203E-007   1.705629076928E-007
  1386.9        2.763561287815E-008   3.296732791414E-007   1.707865799997E-007
  1387.0        2.767184215131E-008   3.301057702183E-007   1.710106936219E-007
  1387.1        2.770814295678E-008   3.305391151892E-007   1.712352497192E-007
  1387.2        2.774451548267E-008   3.309733162998E-007   1.714602494551E-007
  1387.3        2.778095991772E-008   3.314083758029E-007   1.716856939971E-007
  1387.4        2.781747645128E-008   3.318442959589E-007   1.719115845165E-007
  1387.5        2.785406527333E-008   3.322810790356E-007   1.721379221884E-007
  1387.6        2.789072657445E-008   3.327187273082E-007   1.723647081917E-007
  1387.7        2.792746054589E-008   3.331572430594E-007   1.725919437095E-007
  1387.8        2.796426737950E-008   3.335966285794E-007   1.728196299284E-007
  1387.9        2.800114726777E-008   3.340368861662E-007   1.730477680391E-007
  1388.0        2.803810040383E-008   3.344780181250E-007   1.732763592363E-007
  1388.1        2.807512698144E-008   3.349200267688E-007   1.735054047185E-007
  1388.2        2.811222719500E-008   3.353629144183E-007   1.737349056882E-007
  1388.3        2.814940123956E-008   3.358066834019E-007   1.739648633519E-007
  1388.4        2.818664931082E-008   3.362513360554E-007   1.741952789201E-007
  1388.5        2.822397160510E-008   3.366968747227E-007   1.744261536074E-007
  1388.6        2.826136831941E-008   3.371433017553E-007   1.746574886321E-007
  1388.7        2.829883965139E-008   3.375906195124E-007   1.748892852170E-007
  1388.8        2.833638579933E-008   3.380388303612E-007   1.751215445885E-007
  1388.9        2.837400696218E-008   3.384879366767E-007   1.753542679774E-007
  1389.0        2.841170333958E-008   3.389379408418E-007   1.755874566185E-007
  1389.1        2.844947513179E-008   3.393888452472E-007   1.758211117505E-007
  1389.2        2.848732253977E-008   3.398406522918E-007   1.760552346166E-007
  1389.3        2.852524576513E-008   3.402933643821E-007   1.762898264638E-007
  1389.4        2.856324501016E-008   3.407469839330E-007   1.765248885435E-007
  1389.5        2.860132047782E-008   3.412015133673E-007   1.767604221110E-007
  1389.6        2.863947237175E-008   3.416569551158E-007   1.769964284261E-007
  1389.7        2.867770089626E-008   3.421133116175E-007   1.772329087525E-007
  1389.8        2.871600625636E-008   3.425705853195E-007   1.774698643583E-007
  1389.9        2.875438865772E-008   3.430287786771E-007   1.777072965159E-007
  1390.0        2.879284830673E-008   3.434878941539E-007   1.779452065018E-007
  1390.1        2.883138541044E-008   3.439479342215E-007   1.781835955967E-007
  1390.2        2.887000017661E-008   3.444089013601E-007   1.784224650859E-007
  1390.3        2.890869281369E-008   3.448707980579E-007   1.786618162587E-007
  1390.4        2.894746353084E-008   3.453336268116E-007   1.789016504089E-007
  1390.5        2.898631253790E-008   3.457973901262E-007   1.791419688345E-007
  1390.6        2.902524004543E-008   3.462620905153E-007   1.793827728380E-007
  1390.7        2.906424626470E-008   3.467277305007E-007   1.796240637263E-007
  1390.8        2.910333140767E-008   3.471943126127E-007   1.798658428104E-007
  1390.9        2.914249568704E-008   3.476618393904E-007   1.801081114060E-007
  1391.0        2.918173931621E-008   3.481303133810E-007   1.803508708332E-007
  1391.1        2.922106250930E-008   3.485997371407E-007   1.805941224164E-007
  1391.2        2.926046548116E-008   3.490701132340E-007   1.808378674847E-007
  1391.3        2.929994844734E-008   3.495414442342E-007   1.810821073713E-007
  1391.4        2.933951162415E-008   3.500137327233E-007   1.813268434144E-007
  1391.5        2.937915522861E-008   3.504869812919E-007   1.815720769562E-007
  1391.6        2.941887947848E-008   3.509611925395E-007   1.818178093438E-007
  1391.7        2.945868459225E-008   3.514363690743E-007   1.820640419288E-007
  1391.8        2.949857078916E-008   3.519125135133E-007   1.823107760672E-007
  1391.9        2.953853828919E-008   3.523896284825E-007   1.825580131198E-007
  1392.0        2.957858731306E-008   3.528677166167E-007   1.828057544519E-007
  1392.1        2.961871808223E-008   3.533467805595E-007   1.830540014334E-007
  1392.2        2.965893081894E-008   3.538268229638E-007   1.833027554389E-007
  1392.3        2.969922574615E-008   3.543078464911E-007   1.835520178477E-007
  1392.4        2.973960308760E-008   3.547898538123E-007   1.838017900437E-007
  1392.5        2.978006306779E-008   3.552728476072E-007   1.840520734156E-007
  1392.6        2.982060591197E-008   3.557568305648E-007   1.843028693567E-007
  1392.7        2.986123184617E-008   3.562418053831E-007   1.845541792652E-007
  1392.8        2.990194109718E-008   3.567277747695E-007   1.848060045439E-007
  1392.9        2.994273389257E-008   3.572147414405E-007   1.850583466006E-007
  1393.0        2.998361046068E-008   3.577027081218E-007   1.853112068476E-007
  1393.1        3.002457103065E-008   3.581916775486E-007   1.855645867023E-007
  1393.2        3.006561583236E-008   3.586816524653E-007   1.858184875868E-007
  1393.3        3.010674509653E-008   3.591726356257E-007   1.860729109281E-007
  1393.4        3.014795905462E-008   3.596646297930E-007   1.863278581581E-007
  1393.5        3.018925793891E-008   3.601576377401E-007   1.865833307134E-007
  1393.6        3.023064198248E-008   3.606516622490E-007   1.868393300359E-007
  1393.7        3.027211141918E-008   3.611467061114E-007   1.870958575721E-007
  1393.8        3.031366648369E-008   3.616427721287E-007   1.873529147736E-007
  1393.9        3.035530741149E-008   3.621398631118E-007   1.876105030970E-007
  1394.0        3.039703443885E-008   3.626379818813E-007   1.878686240040E-007
  1394.1        3.043884780287E-008   3.631371312674E-007   1.881272789610E-007
  1394.2        3.048074774147E-008   3.636373141101E-007   1.883864694398E-007
  1394.3        3.052273449338E-008   3.641385332592E-007   1.886461969170E-007
  1394.4        3.056480829814E-008   3.646407915743E-007   1.889064628744E-007
  1394.5        3.060696939613E-008   3.651440919247E-007   1.891672687990E-007
  1394.6        3.064921802857E-008   3.656484371900E-007   1.894286161827E-007
  1394.7        3.069155443748E-008   3.661538302592E-007   1.896905065228E-007
  1394.8        3.073397886575E-008   3.666602740316E-007   1.899529413215E-007
  1394.9        3.077649155709E-008   3.671677714166E-007   1.902159220865E-007
  1395.0        3.081909275606E-008   3.676763253334E-007   1.904794503305E-007
  1395.1        3.086178270805E-008   3.681859387115E-007   1.907435275714E-007
  1395.2        3.090456165932E-008   3.686966144904E-007   1.910081553325E-007
  1395.3        3.094742985698E-008   3.692083556199E-007   1.912733351423E-007
  1395.4        3.099038754899E-008   3.697211650599E-007   1.915390685347E-007
  1395.5        3.103343498417E-008   3.702350457808E-007   1.918053570487E-007
  1395.6        3.107657241221E-008   3.707500007630E-007   1.920722022289E-007
  1395.7        3.111980008367E-008   3.712660329975E-007   1.923396056251E-007
  1395.8        3.116311824996E-008   3.717831454857E-007   1.926075687926E-007
  1395.9        3.120652716339E-008   3.723013412392E-007   1.928760932919E-007
  1396.0        3.125002707715E-008   3.728206232803E-007   1.931451806893E-007
  1396.1        3.129361824528E-008   3.733409946418E-007   1.934148325561E-007
  1396.2        3.133730092273E-008   3.738624583670E-007   1.936850504696E-007
  1396.3        3.138107536535E-008   3.743850175100E-007   1.939558360120E-007
  1396.4        3.142494182987E-008   3.749086751353E-007   1.942271907716E-007
  1396.5        3.146890057389E-008   3.754334343183E-007   1.944991163419E-007
  1396.6        3.151295185597E-008   3.759592981451E-007   1.947716143220E-007
  1396.7        3.155709593552E-008   3.764862697125E-007   1.950446863168E-007
  1396.8        3.160133307288E-008   3.770143521283E-007   1.953183339366E-007
  1396.9        3.164566352932E-008   3.775435485111E-007   1.955925587975E-007
  1397.0        3.169008756699E-008   3.780738619905E-007   1.958673625210E-007
  1397.1        3.173460544898E-008   3.786052957069E-007   1.961427467347E-007
  1397.2        3.177921743931E-008   3.791378528119E-007   1.964187130715E-007
  1397.3        3.182392380291E-008   3.796715364682E-007   1.966952631703E-007
  1397.4        3.186872480565E-008   3.802063498495E-007   1.969723986758E-007
  1397.5        3.191362071434E-008   3.807422961408E-007   1.972501212382E-007
  1397.6        3.195861179672E-008   3.812793785380E-007   1.975284325137E-007
  1397.7        3.200369832148E-008   3.818176002486E-007   1.978073341644E-007
  1397.8        3.204888055826E-008   3.823569644914E-007   1.980868278582E-007
  1397.9        3.209415877764E-008   3.828974744963E-007   1.983669152688E-007
  1398.0        3.213953325116E-008   3.834391335047E-007   1.986475980758E-007
  1398.1        3.218500425133E-008   3.839819447697E-007   1.989288779650E-007
  1398.2        3.223057205160E-008   3.845259115555E-007   1.992107566278E-007
  1398.3        3.227623692642E-008   3.850710371382E-007   1.994932357617E-007
  1398.4        3.232199915117E-008   3.856173248052E-007   1.997763170705E-007
  1398.5        3.236785900226E-008   3.861647778558E-007   2.000600022635E-007
  1398.6        3.241381675702E-008   3.867133996009E-007   2.003442930566E-007
  1398.7        3.245987269380E-008   3.872631933630E-007   2.006291911714E-007
  1398.8        3.250602709194E-008   3.878141624767E-007   2.009146983358E-007
  1398.9        3.255228023176E-008   3.883663102881E-007   2.012008162837E-007
  1399.0        3.259863239457E-008   3.889196401555E-007   2.014875467554E-007
  1399.1        3.264508386270E-008   3.894741554490E-007   2.017748914972E-007
  1399.2        3.269163491948E-008   3.900298595507E-007   2.020628522616E-007
  1399.3        3.273828584924E-008   3.905867558547E-007   2.023514308075E-007
  1399.4        3.278503693732E-008   3.911448477674E-007   2.026406288999E-007
  1399.5        3.283188847010E-008   3.917041387071E-007   2.029304483102E-007
  1399.6        3.287884073496E-008   3.922646321045E-007   2.032208908161E-007
  1399.7        3.292589402032E-008   3.928263314025E-007   2.035119582017E-007
  1399.8        3.297304861563E-008   3.933892400561E-007   2.038036522573E-007
  1399.9        3.302030481137E-008   3.939533615331E-007   2.040959747798E-007
  1400.0        3.306766289907E-008   3.945186993134E-007   2.043889275726E-007
  1400.1        3.311512317128E-008   3.950852568893E-007   2.046825124452E-007
  1400.2        3.316268592163E-008   3.956530377659E-007   2.049767312140E-007
  1400.3        3.321035144479E-008   3.962220454607E-007   2.052715857016E-007
  1400.4        3.325812003648E-008   3.967922835039E-007   2.055670777374E-007
  1400.5        3.330599199350E-008   3.973637554382E-007   2.058632091572E-007
  1400.6        3.335396761370E-008   3.979364648194E-007   2.061599818034E-007
  1400.7        3.340204719601E-008   3.985104152157E-007   2.064573975252E-007
  1400.8        3.345023104044E-008   3.990856102084E-007   2.067554581782E-007
  1400.9        3.349851944807E-008   3.996620533916E-007   2.070541656249E-007
  1401.0        3.354691272108E-008   4.002397483725E-007   2.073535217345E-007
  1401.1        3.359541116273E-008   4.008186987711E-007   2.076535283828E-007
  1401.2        3.364401507738E-008   4.013989082206E-007   2.079541874525E-007
  1401.3        3.369272477049E-008   4.019803803673E-007   2.082555008330E-007
  1401.4        3.374154054861E-008   4.025631188708E-007   2.085574704207E-007
  1401.5        3.379046271942E-008   4.031471274037E-007   2.088600981187E-007
  1401.6        3.383949159170E-008   4.037324096521E-007   2.091633858370E-007
  1401.7        3.388862747536E-008   4.043189693154E-007   2.094673354927E-007
  1401.8        3.393787068144E-008   4.049068101064E-007   2.097719490097E-007
  1401.9        3.398722152208E-008   4.054959357514E-007   2.100772283188E-007
  1402.0        3.403668031058E-008   4.060863499902E-007   2.103831753580E-007
  1402.1        3.408624736136E-008   4.066780565763E-007   2.106897920723E-007
  1402.2        3.413592299001E-008   4.072710592767E-007   2.109970804136E-007
  1402.3        3.418570751324E-008   4.078653618721E-007   2.113050423412E-007
  1402.4        3.423560124893E-008   4.084609681572E-007   2.116136798213E-007
  1402.5        3.428560451611E-008   4.090578819403E-007   2.119229948274E-007
